codigo_ocorrencia,classificacao,tipo,localidade,uf,pais,aerodromo,dia_ocorrencia,horario,sera_investigada,comando_investigador,status_investigacao,numero_relatorio,relatorio_publicado,dia_publicacao,quantidade_recomendacoes,aeronaves_envolvidas,saida_pista,codigo_aeronave,matricula,codigo_operador,equipamento,fabricante,modelo,tipo_motor,quantidade_motores,peso_maximo_decolagem,quantidade_assentos,ano_fabricacao,pais_registro,categoria_registro,categoria_aviacao,origem_voo,destino_voo,fase_operacao,tipo_operacao,nivel_dano,quantidade_fatalidades,dia_extracao,fator_area_FATOR HUMANO,fator_area_FATOR MATERIAL,fator_area_FATOR OPERACIONAL,fator_area_OUTRO
52263,INCIDENTE GRAVE,POUSO SEM TREM,SÃO JOSÉ DO RIO PRETO,SP,BRASIL,SBSR,2014-08-05,18:30:00,SIM,SERIPA-4,FINALIZADA,A-131/CENIPA/2014,1.0,2015-05-15,0,1,0.0,9776,PTKQM,3992,AVIÃO,CESSNA AIRCRAFT,210L,PISTÃO,1.0,1724,6.0,1975-01-01,BRASIL,TPP,PARTICULAR,SBSR,SBSR,POUSO,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
47134,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,N/A,2013-01-28,14:30:00,N/A,SERIPA-4,INATIVA,0,0.0,,0,1,0.0,13684,PTZHT,3992,AVIÃO,CHELBER VICENTINI LILISCHKIES,RV-7,PISTÃO,1.0,816,2.0,2011-01-01,BRASIL,PET,EXPERIMENTAL,N/A,N/A,MANOBRA,EXPERIMENTAL,DESTRUÍDA,2.0,2016-07-30,0.0,0.0,0.0,0.0
29677,INCIDENTE GRAVE,FALHA DE SISTEMA / COMPONENTE,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2007-04-27,17:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,9267,PTYUL,576,HELICÓPTERO,BELL HELICOPTER,430,TURBOEIXO,2.0,4218,8.0,1997-01-01,BRASIL,TPX,TÁXI AÉREO,N/A,N/A,APROXIMAÇÃO FINAL,TÁXI AÉREO,NENHUM,0.0,2016-07-30,0.0,0.0,0.0,0.0
34842,ACIDENTE,PERDA DE CONTROLE NO SOLO,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2008-12-23,16:45:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,8428,PPGOW,279,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,2.0,1993-01-01,BRASIL,PRI,INSTRUÇÃO,SBSJ,SBSJ,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
52285,INCIDENTE GRAVE,FOGO NO SOLO,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2014-08-23,15:40:00,N/A,SERIPA-4,INATIVA,0,0.0,,0,1,0.0,17525,PPXLI,3992,AVIÃO,***,K-51,PISTÃO,1.0,950,1.0,1998-01-01,BRASIL,PEX,EXPERIMENTAL,N/A,N/A,TÁXI,EXPERIMENTAL,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
31335,ACIDENTE,FALHA DO MOTOR EM VOO,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,N/A,2007-11-26,20:46:00,SIM,SERIPA-4,FINALIZADA,A-011/CENIPA/2012,1.0,2012-02-22,1,1,0.0,9398,PTWEH,3992,AVIÃO,CESSNA AIRCRAFT,401,PISTÃO,2.0,2858,7.0,1968-01-01,BRASIL,TPP,PARTICULAR,SBMT,SDTK,RETA FINAL,PRIVADA,DESTRUÍDA,0.0,2016-07-30,0.0,0.0,1.0,0.0
37377,ACIDENTE,COLISÃO COM OBSTÁCULO NO SOLO,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2009-04-18,17:45:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,10226,PTWGV,279,AVIÃO,CESSNA AIRCRAFT,150M,PISTÃO,1.0,726,2.0,1977-01-01,BRASIL,PRI,INSTRUÇÃO,SBSJ,SBSJ,TÁXI,INSTRUÇÃO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
50234,ACIDENTE,PERDA DE CONTROLE NO SOLO,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2013-12-20,15:35:00,N/A,SERIPA-4,INATIVA,0,0.0,,0,1,0.0,15039,PUZRM,3992,ULTRALEVE,SERGIO MAURO,CP-750 BERYL,PISTÃO,1.0,750,2.0,1991-01-01,BRASIL,PET,EXPERIMENTAL,N/A,N/A,TÁXI,EXPERIMENTAL,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
33315,ACIDENTE,POUSO ANTES DA PISTA,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2008-07-15,14:30:00,SIM,SERIPA-4,FINALIZADA,A-048/CENIPA/2010,1.0,2010-07-01,2,1,0.0,3054,PTWHF,3259,AVIÃO,BEECH AIRCRAFT,400A,JATO,2.0,7303,10.0,1993-01-01,BRASIL,TPX,TÁXI AÉREO,SBSP,SBSJ,POUSO,TÁXI AÉREO,SUBSTANCIAL,0.0,2016-07-30,1.0,0.0,1.0,0.0
34435,ACIDENTE,POUSO SEM TREM,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2008-10-15,20:35:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,9654,PPKCA,303,AVIÃO,AEROMOT,AMT-100,PISTÃO,1.0,800,2.0,1986-01-01,BRASIL,PRI,INSTRUÇÃO,SBSJ,SBSJ,POUSO,INSTRUÇÃO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
52948,INCIDENTE GRAVE,PERDA DE CONTROLE EM VOO,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2014-12-26,13:50:00,SIM,SERIPA-4,ATIVA,IG-208/CENIPA/2014,0.0,,0,1,0.0,1986,PPFLD,279,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,2.0,1990-01-01,BRASIL,PRI,INSTRUÇÃO,SBSJ,SBSJ,POUSO,INSTRUÇÃO,LEVE,0.0,2016-07-30,0.0,0.0,0.0,0.0
44749,ACIDENTE,PERDA DE CONTROLE EM VOO,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,N/A,2007-03-15,14:55:00,SIM,SERIPA-4,FINALIZADA,A-004/CENIPA/2012,1.0,2012-02-22,11,1,0.0,12452,PTGAB,279,AVIÃO,XAVANTE,A-122-B,PISTÃO,1.0,840,2.0,1971-01-01,BRASIL,PRI,INSTRUÇÃO,SBSJ,SBSJ,POUSO,INSTRUÇÃO,DESTRUÍDA,2.0,2016-07-30,1.0,0.0,1.0,1.0
32018,INCIDENTE GRAVE,OUTROS TIPOS,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2008-03-26,19:50:00,SIM,CENIPA,ATIVA,A DEFINIR,0.0,,0,1,0.0,9081,PTMZV,4834,AVIÃO,AIRBUS INDUSTRIE,A320-232,JATO,2.0,77000,184.0,1997-01-01,BRASIL,TPR,REGULAR,N/A,N/A,OUTRA FASE,REGULAR,LEVE,0.0,2016-07-30,0.0,0.0,0.0,0.0
34856,ACIDENTE,POUSO BRUSCO,SÃO MANUEL,SP,BRASIL,SDNO,2008-12-18,12:05:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,1.0,3809,PTLTO,5112,AVIÃO,BEECH AIRCRAFT,F90,TURBOÉLICE,2.0,4967,10.0,1981-01-01,BRASIL,TPX,TÁXI AÉREO,SBSP,SDNO,POUSO,TÁXI AÉREO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
49194,ACIDENTE,FALHA DO MOTOR EM VOO,SÃO PAULO,SP,BRASIL,N/A,2013-07-31,20:15:00,SIM,SERIPA-4,FINALIZADA,A-139/CENIPA/2013,1.0,2014-04-22,0,1,0.0,14755,PRMIL,4159,HELICÓPTERO,SCHWEIZER,269C-1,PISTÃO,1.0,794,2.0,2007-01-01,BRASIL,ADE,ADMINISTRAÇÃO DIRETA,N/A,N/A,MANOBRA,POLICIAL,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
27671,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,SÃO PAULO,SP,BRASIL,SBSP,2006-08-08,16:48:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,9172,PTMQN,4834,AVIÃO,FOKKER,F28MK0100,JATO,2.0,44450,115.0,1992-01-01,BRASIL,TPR,REGULAR,N/A,N/A,SUBIDA,REGULAR,***,0.0,2016-07-30,0.0,0.0,0.0,0.0
46570,ACIDENTE,POUSO LONGO,SÃO PAULO,SP,BRASIL,SBSP,2012-11-11,19:21:00,SIM,SERIPA-4,FINALIZADA,A-014/CENIPA/2014,1.0,2014-06-02,2,1,1.0,13345,PRMRG,5012,AVIÃO,CESSNA AIRCRAFT,525B,JATO,2.0,6291,10.0,2007-01-01,BRASIL,TPX,TÁXI AÉREO,SBFL,SBSP,POUSO,TÁXI AÉREO,SUBSTANCIAL,0.0,2016-07-30,1.0,0.0,1.0,0.0
50093,INCIDENTE GRAVE,PANE SECA,SÃO PAULO,SP,BRASIL,SBMT,2013-10-11,22:50:00,SIM,SERIPA-4,ATIVA,IG-181/CENIPA/2013,0.0,,0,1,0.0,11646,PTNXS,283,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-712,PISTÃO,1.0,1157,4.0,1980-01-01,BRASIL,PRI,INSTRUÇÃO,N/A,N/A,OUTRA FASE,INSTRUÇÃO,NENHUM,0.0,2016-07-30,0.0,0.0,0.0,0.0
33077,ACIDENTE,PERDA DE CONTROLE EM VOO,SÃO PAULO,SP,BRASIL,SIBH,2008-07-01,00:45:00,SIM,SERIPA-4,FINALIZADA,A-162/CENIPA/2013,1.0,2013-12-30,1,1,0.0,7499,PTHNL,3992,HELICÓPTERO,HELIBRAS,HB-350B,TURBOEIXO,1.0,1950,6.0,1990-01-01,BRASIL,TPP,PARTICULAR,SIBH,SJGM,DECOLAGEM,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
46734,ACIDENTE,FALHA DO MOTOR EM VOO,SÃO PAULO,SP,BRASIL,N/A,2012-12-16,20:00:00,SIM,SERIPA-4,FINALIZADA,A-617/CENIPA/2014,1.0,2015-04-15,2,1,0.0,13472,PRIJU,4272,HELICÓPTERO,ROBINSON HELICOPTER,R22 BETA,PISTÃO,1.0,622,2.0,2011-01-01,BRASIL,PRI,INSTRUÇÃO,SBMT,SBMT,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
45857,ACIDENTE,PERDA DE CONTROLE EM VOO,SÃO PAULO,SP,BRASIL,SBMT,2012-05-18,10:17:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,11091,PTYLN,3600,HELICÓPTERO,ROBINSON HELICOPTER,R22 BETA,PISTÃO,1.0,621,2.0,1995-01-01,BRASIL,PRI,INSTRUÇÃO,N/A,N/A,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,0.0,2016-07-30,1.0,0.0,1.0,0.0
40069,ACIDENTE,PERDA DE CONTROLE NO SOLO,SÃO PAULO,SP,BRASIL,SBMT,2010-01-10,15:50:00,SIM,SERIPA-4,FINALIZADA,A-121/CENIPA/2012 ,1.0,2012-11-19,8,1,0.0,10592,PPMAW,3992,HELICÓPTERO,HELIBRAS,AS 350 B3,TURBOEIXO,1.0,2250,7.0,1999-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,PARTIDA DO MOTOR,PRIVADA,DESTRUÍDA,0.0,2016-07-30,1.0,0.0,1.0,0.0
42757,INCIDENTE GRAVE,COM TREM DE POUSO,SÃO PAULO,SP,BRASIL,SBSP,2010-09-13,19:30:00,SIM,SERIPA-4,FINALIZADA,IG-549/CENIPA/2014,1.0,2016-06-03,0,1,0.0,11401,PPMPE,1422,HELICÓPTERO,AGUSTA,A109E,TURBOEIXO,2.0,2850,8.0,2001-01-01,BRASIL,TPX,TÁXI AÉREO,N/A,N/A,TÁXI,TÁXI AÉREO,LEVE,0.0,2016-07-30,0.0,0.0,0.0,1.0
26259,INCIDENTE GRAVE,FOGO EM VOO,SÃO PAULO,SP,BRASIL,N/A,2006-01-20,00:45:00,SIM,CENIPA,FINALIZADA,IG-027/CENIPA/2013,1.0,2013-07-30,2,1,0.0,9058,PPJGV,2629,AVIÃO,CESSNA AIRCRAFT,560XL,JATO,2.0,9072,11.0,2000-01-01,BRASIL,TPN,NÃO REGULAR,SBRJ,SBSP,DESCIDA,REGULAR,***,0.0,2016-07-30,0.0,0.0,0.0,0.0
41411,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,SÃO PAULO,SP,BRASIL,SBMT,2010-06-08,19:30:00,SIM,SERIPA-4,FINALIZADA,IG-020/CENIPA/2011,1.0,2011-06-30,2,1,1.0,1770,PPGOZ,283,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,3.0,1993-01-01,BRASIL,PRI,INSTRUÇÃO,N/A,N/A,DECOLAGEM,INSTRUÇÃO,LEVE,0.0,2016-07-30,0.0,0.0,1.0,0.0
46305,ACIDENTE,INDETERMINADA,SÃO PAULO,SP,BRASIL,N/A,2012-07-11,13:00:00,SIM,SERIPA-4,ATIVA,A-587/CENIPA/2016,0.0,,2,1,0.0,11641,PTHOL,3600,HELICÓPTERO,ROBINSON HELICOPTER,R22,PISTÃO,1.0,590,2.0,1992-01-01,BRASIL,PRI,INSTRUÇÃO,N/A,N/A,MANOBRA,INSTRUÇÃO,DESTRUÍDA,2.0,2016-07-30,0.0,0.0,1.0,0.0
30636,ACIDENTE,PERDA DE CONTROLE EM VOO,SÃO PAULO,SP,BRASIL,N/A,2007-09-21,14:35:00,SIM,SERIPA-4,FINALIZADA,A-012/CENIPA/2010,1.0,2010-03-29,8,1,0.0,9343,PTYBY,4482,HELICÓPTERO,ROBINSON HELICOPTER,R22,PISTÃO,1.0,590,2.0,1992-01-01,BRASIL,SAE,ESPECIALIZADA,SBMT,N/A,APROXIMAÇÃO FINAL,ESPECIALIZADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
42738,ACIDENTE,COLISÃO COM OBSTÁCULO NO SOLO,SÃO PAULO,SP,BRASIL,N/A,2010-09-04,18:30:00,SIM,SERIPA-4,FINALIZADA,ENCERRADA NO RAI,0.0,,0,1,0.0,11396,PTCDW,3992,AVIÃO,PIPER AIRCRAFT,PA-23-250,PISTÃO,2.0,2241,6.0,1969-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,POUSO,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
43459,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,SÃO PAULO,SP,BRASIL,SBMT,2010-10-28,18:35:00,SIM,SERIPA-4,FINALIZADA,IG-624/CENIPA/2014,1.0,2015-03-06,0,1,1.0,1770,PPGOZ,283,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,3.0,1993-01-01,BRASIL,PRI,INSTRUÇÃO,SBMT,N/A,DECOLAGEM,INSTRUÇÃO,LEVE,0.0,2016-07-30,0.0,0.0,1.0,0.0
45900,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,SÃO PAULO,SP,BRASIL,SBMT,2012-06-02,12:29:00,SIM,SERIPA-4,FINALIZADA,A-043/CENIPA/2014,1.0,2014-04-23,1,1,0.0,13006,PTKRF,283,AVIÃO,PIPER AIRCRAFT,PA-28R-200,PISTÃO,1.0,1200,4.0,1975-01-01,BRASIL,PRI,INSTRUÇÃO,SBMT,SBMT,NAVEGAÇÃO A BAIXA ALTURA,INSTRUÇÃO,DESTRUÍDA,1.0,2016-07-30,0.0,0.0,1.0,0.0
25799,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,SÃO PAULO,SP,BRASIL,N/A,2006-01-02,11:40:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,9035,PTWRT,3992,AVIÃO,PIPER AIRCRAFT,PA-34-220T,PISTÃO,2.0,2155,7.0,1997-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,DESCIDA,PRIVADA,DESTRUÍDA,2.0,2016-07-30,0.0,0.0,0.0,0.0
42980,ACIDENTE,COM TREM DE POUSO,SÃO PAULO,SP,BRASIL,SBSP,2010-10-01,14:45:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,9779,PTJAA,3259,AVIÃO,RAYTHEON AIRCRAFT,BAE125-800B,JATO,2.0,12429,10.0,1990-01-01,BRASIL,TPX,TÁXI AÉREO,SBRJ,SBSP,PARTIDA DO MOTOR,TÁXI AÉREO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
38419,INCIDENTE GRAVE,COLISÃO COM AERONAVE NO SOLO,SÃO PAULO,SP,BRASIL,SBSP,2009-08-26,18:00:00,SIM,CENIPA,FINALIZADA,IG-041/CENIPA/2014,1.0,2014-06-02,0,4,0.0,10406,PRSJE,3992,AVIÃO,HAWKER BEECHCRAFT,C90GTI,TURBOÉLICE,2.0,4581,8.0,2008-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,ESTACIONAMENTO,PRIVADA,***,0.0,2016-07-30,0.0,0.0,1.0,1.0
38419,INCIDENTE GRAVE,COLISÃO COM AERONAVE NO SOLO,SÃO PAULO,SP,BRASIL,SBSP,2009-08-26,18:00:00,SIM,CENIPA,FINALIZADA,IG-041/CENIPA/2014,1.0,2014-06-02,0,4,0.0,10407,PRONE,3992,AVIÃO,LEARJET,45,JATO,2.0,9525,9.0,2004-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,ESTACIONAMENTO,PRIVADA,***,0.0,2016-07-30,0.0,0.0,1.0,1.0
38419,INCIDENTE GRAVE,COLISÃO COM AERONAVE NO SOLO,SÃO PAULO,SP,BRASIL,SBSP,2009-08-26,18:00:00,SIM,CENIPA,FINALIZADA,IG-041/CENIPA/2014,1.0,2014-06-02,0,4,0.0,10408,PTWVG,1657,AVIÃO,RAYTHEON AIRCRAFT,HAWKER 800XP,JATO,2.0,12701,10.0,1998-01-01,BRASIL,TPX,TÁXI AÉREO,N/A,N/A,ESTACIONAMENTO,TÁXI AÉREO,***,0.0,2016-07-30,0.0,0.0,1.0,1.0
38419,INCIDENTE GRAVE,COLISÃO COM AERONAVE NO SOLO,SÃO PAULO,SP,BRASIL,SBSP,2009-08-26,18:00:00,SIM,CENIPA,FINALIZADA,IG-041/CENIPA/2014,1.0,2014-06-02,0,4,0.0,34248,N413HB,3992,AVIÃO,HAWKER BEECHCRAFT,HAWKER 4000,JATO,2.0,17800,4.0,,ESTADOS UNIDOS,TPP,PARTICULAR,N/A,N/A,PARTIDA DO MOTOR,PRIVADA,LEVE,0.0,2016-07-30,0.0,0.0,1.0,1.0
52779,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,SÃO PAULO,SP,BRASIL,SBMT,2014-11-30,16:40:00,SIM,SERIPA-4,ATIVA,IG-190/CENIPA/2014,0.0,,0,1,1.0,13233,PRSAO,283,AVIÃO,DIAMOND AIRCRAFT,DA20-C1,PISTÃO,1.0,800,2.0,2012-01-01,BRASIL,PRI,INSTRUÇÃO,SBMT,SBMT,CORRIDA APÓS POUSO,INSTRUÇÃO,NENHUM,0.0,2016-07-30,0.0,0.0,0.0,0.0
29860,ACIDENTE,PERDA DE CONTROLE NO SOLO,SÃO PAULO,SP,BRASIL,SBSP,2007-07-16,15:43:00,SIM,SERIPA-4,FINALIZADA,A-005/CENIPA/2008,1.0,2007-08-16,22,1,1.0,9108,PTMFK,3980,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-300,TURBOÉLICE,2.0,16700,50.0,1990-01-01,BRASIL,TPR,REGULAR,SBAU,SBAE,POUSO,REGULAR,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
39992,ACIDENTE,SAÍDA DE PISTA,SÃO PAULO,SP,BRASIL,SBMT,2010-02-17,20:07:00,SIM,SERIPA-4,FINALIZADA,A-032/CENIPA/2012,1.0,2012-03-22,11,1,1.0,10588,PRUUT,496,AVIÃO,EMBRAER,EMB-500,JATO,2.0,4750,6.0,2009-01-01,BRASIL,TPR,REGULAR,SBBR,SBMT,CORRIDA APÓS POUSO,REGULAR,LEVE,0.0,2016-07-30,0.0,0.0,1.0,0.0
52840,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,SÃO PAULO,SP,BRASIL,SBMT,2014-12-07,14:54:00,SIM,SERIPA-4,ATIVA,IG-195/CENIPA/2014,0.0,,0,1,1.0,11914,PTNYJ,283,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-712,PISTÃO,1.0,1157,4.0,1980-01-01,BRASIL,PRI,INSTRUÇÃO,SBMT,SBMT,CORRIDA APÓS POUSO,INSTRUÇÃO,LEVE,0.0,2016-07-30,0.0,0.0,0.0,0.0
26719,ACIDENTE,FALHA DO MOTOR EM VOO,SÃO PAULO,SP,BRASIL,N/A,2006-04-27,17:00:00,SIM,SERIPA-4,FINALIZADA,A-049/CENIPA/2009,1.0,2009-08-28,10,1,0.0,9103,PTHOQ,4138,HELICÓPTERO,BELL HELICOPTER,206B,TURBOEIXO,1.0,1450,5.0,1981-01-01,BRASIL,TPX,TÁXI AÉREO,SBMT,N/A,NAVEGAÇÃO A BAIXA ALTURA,TÁXI AÉREO,DESTRUÍDA,3.0,2016-07-30,0.0,0.0,0.0,0.0
29859,ACIDENTE,PERDA DE CONTROLE NO SOLO,SÃO PAULO,SP,BRASIL,SBSP,2007-07-17,21:54:00,SIM,CENIPA,FINALIZADA,A-067/CENIPA/2009,1.0,2007-07-24,83,1,1.0,9280,PRMBK,4834,AVIÃO,AIRBUS INDUSTRIE,A320-233,JATO,2.0,77000,185.0,1998-01-01,BRASIL,TPR,REGULAR,SBPA,SBSP,POUSO,REGULAR,DESTRUÍDA,199.0,2016-07-30,1.0,1.0,1.0,1.0
34079,ACIDENTE,FALHA DO MOTOR NO SOLO,SÃO PAULO,SP,BRASIL,SBSP,2008-09-03,12:30:00,SIM,SERIPA-4,FINALIZADA,A-063/CENIPA/2013,1.0,2013-12-16,3,1,1.0,9617,PTPAC,3992,AVIÃO,RAYTHEON AIRCRAFT,C90A,TURBOÉLICE,2.0,4581,8.0,1999-01-01,BRASIL,TPP,PARTICULAR,SBSP,SBSP,DECOLAGEM,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
26562,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,SÃO PAULO,SP,BRASIL,SBSP,2006-03-22,19:35:00,SIM,SERIPA-4,FINALIZADA,A DEFINIR,0.0,2006-10-09,17,1,1.0,9082,PRBRC,1034,AVIÃO,BOEING COMPANY,737-46B,JATO,2.0,68039,179.0,1991-01-01,BRASIL,TPR,REGULAR,SBGL,SBSP,INDETERMINADA,REGULAR,***,0.0,2016-07-30,0.0,0.0,0.0,0.0
27953,ACIDENTE,PERDA DE CONTROLE EM VOO,SÃO PAULO,SP,BRASIL,SDWT,2006-10-22,19:30:00,SIM,SERIPA-4,FINALIZADA,A-078/CENIPA/2012,1.0,2012-08-08,4,1,0.0,9192,PTYHA,3992,HELICÓPTERO,BELL HELICOPTER,206L-3,TURBOEIXO,1.0,1882,7.0,1992-01-01,BRASIL,TPP,PARTICULAR,N/A,SDWT,POUSO,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
51417,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO NO SOLO,SÃO PAULO,SP,BRASIL,SBMT,2014-05-08,11:27:00,SIM,SERIPA-4,ATIVA,093-IG/CENIPA/2014,0.0,,0,1,0.0,27310,PTRTB,3992,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PISTÃO,2.0,2155,6.0,1982-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,TÁXI,PRIVADA,LEVE,0.0,2016-07-30,0.0,0.0,0.0,0.0
26560,INCIDENTE GRAVE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,SÃO PAULO,SP,BRASIL,SBSP,2006-03-28,02:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,9081,PTMZV,4834,AVIÃO,AIRBUS INDUSTRIE,A320-232,JATO,2.0,77000,184.0,1997-01-01,BRASIL,TPR,REGULAR,N/A,N/A,INDETERMINADA,REGULAR,***,0.0,2016-07-30,0.0,0.0,0.0,0.0
49454,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,SÃO PAULO,SP,BRASIL,SBMT,2013-08-21,13:40:00,SIM,SERIPA-4,ATIVA,A-149/CENIPA/2013,0.0,,0,1,0.0,14816,PRIVE,3992,HELICÓPTERO,EUROCOPTER FRANCE,EC 120 B,TURBOEIXO,1.0,1715,5.0,2007-01-01,BRASIL,TPP,PARTICULAR,SBMT,SBMT,DESCIDA,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,1.0
31078,ACIDENTE,PERDA DE CONTROLE EM VOO,SÃO PAULO,SP,BRASIL,SBMT,2007-11-04,16:10:00,SIM,SERIPA-4,FINALIZADA,A-009/CENIPA/2011,1.0,2011-05-18,2,1,0.0,9373,PTOVC,4291,AVIÃO,LEARJET,35A,JATO,2.0,8301,10.0,1981-01-01,BRASIL,TPX,TÁXI AÉREO,SBMT,SBRJ,SUBIDA,TÁXI AÉREO,DESTRUÍDA,8.0,2016-07-30,1.0,1.0,1.0,0.0
42289,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,SÃO PAULO,SP,BRASIL,SBMT,2010-07-29,20:06:00,SIM,SERIPA-4,FINALIZADA,IG-510/CENIPA/2015,1.0,2015-06-03,0,1,0.0,3550,PTKGK,308,AVIÃO,PIPER AIRCRAFT,PA-34-200,PISTÃO,2.0,1814,6.0,1974-01-01,BRASIL,PRI,INSTRUÇÃO,SBJR,SBMT,POUSO,INSTRUÇÃO,NENHUM,0.0,2016-07-30,0.0,0.0,0.0,1.0
46854,ACIDENTE,PERDA DE CONTROLE EM VOO,SÃO PAULO,SP,BRASIL,N/A,2013-01-21,14:48:00,SIM,SERIPA-4,FINALIZADA,A-010/CENIPA/2013,1.0,2014-05-26,1,1,0.0,13533,PRJBN,2462,HELICÓPTERO,BELL HELICOPTER,206B,TURBOEIXO,1.0,1451,5.0,2008-01-01,BRASIL,TPX,TÁXI AÉREO,SDNP,SBMT,NAVEGAÇÃO A BAIXA ALTURA,TÁXI AÉREO,DESTRUÍDA,1.0,2016-07-30,0.0,0.0,1.0,0.0
45867,INCIDENTE GRAVE,COLISÃO EM VOO COM OBSTÁCULO,SÃO PAULO,SP,BRASIL,N/A,2012-05-18,15:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,12306,PPJFR,3992,HELICÓPTERO,BELL HELICOPTER,206L-4,TURBOEIXO,1.0,2018,7.0,2009-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,POUSO,PRIVADA,LEVE,0.0,2016-07-30,0.0,0.0,0.0,0.0
